campaign_id,date,client,secteur,service,canal,impressions,clics,ctr_pct,conversions,budget_mad,revenu_mad,cpc_mad,cpa_mad,roas,score_seo,position_google,engagement_pct,statut_campagne
MKT-01072,2026-05-05,Client_047,Immobilier,Landing page,TikTok Ads,140543.0,2270.0,,170.0,35605.31,563055.75,15.69,209.44,15.81,74.2,26.9,6.38,Pause
MKT-01073,2026-02-07,Client_074,Tourisme,Landing page,Meta Ads,329200.0,2800.0,0.85,279.0,13256.69,298072.18,4.73,47.52,22.48,49.5,2.2,5.9,Terminée
MKT-01074,2026-06-06,Client_051,Education,App mobile,Google Ads,116838.0,5844.0,5.0,603.0,35701.73,1405774.49,6.11,59.21,39.38,59.7,19.2,8.9,Pause
MKT-01075,2026-04-27,Client_067,Immobilier,Landing page,SEO,798307.0,66876.0,8.38,1443.0,2121.78,4618346.92,0.03,1.47,2176.64,72.6,29.9,9.89,Pause
MKT-01076,2026-03-30,Client_009,Restaurant,Content,Emailing,55035.0,4461.0,8.11,216.0,4187.17,110333.17,0.94,19.39,26.35,67.7,16.4,10.16,Active
MKT-01077,2026-06-25,Client_042,Restaurant,Publicité,SEO,633007.0,35756.0,5.65,1441.0,11519.29,5106984.56,0.32,7.99,443.34,54.8,9.9,9.47,Terminée
MKT-01078,2026-05-25,Client_063,Tourisme,App mobile,Emailing,876602.0,6915.0,0.79,1010.0,11512.26,960237.41,1.66,11.4,83.41,49.6,18.8,7.28,Active
MKT-01079,2026-02-13,Client_053,Finance,SEO,SEO,523209.0,34839.0,6.66,5182.0,24810.04,17397737.67,0.71,4.79,701.24,85.7,11.0,9.1,Terminée
MKT-01080,2026-06-21,Client_079,Restaurant,Landing page,Meta Ads,568069.0,25257.0,4.45,2892.0,40057.05,5916543.21,1.59,13.85,147.7,75.4,3.3,1.02,Pause
MKT-01081,2026-06-10,Client_039,Finance,Landing page,Influence,193720.0,1549.0,0.8,152.0,41107.51,158902.44,26.54,270.44,3.87,82.8,1.1,4.4,Optimisation
MKT-01082,2026-02-07,Client_070,Restaurant,Content,Influence,780948.0,39346.0,5.04,3723.0,16961.12,2326358.08,0.43,4.56,137.16,59.3,27.5,8.97,Terminée
MKT-01083,2026-02-05,Client_019,Immobilier,Branding,LinkedIn Ads,186438.0,5727.0,3.07,191.0,20040.17,465233.55,3.5,104.92,23.22,65.5,19.8,11.8,Active
MKT-01084,2026-02-27,Client_082,Immobilier,App mobile,Meta Ads,191843.0,14978.0,7.81,2344.0,19700.78,3687311.53,1.32,8.4,187.17,49.7,1.9,9.03,Terminée
MKT-01085,2026-03-10,Client_048,Restaurant,Branding,SEO,189302.0,14440.0,7.63,2152.0,28112.95,7484054.13,1.95,13.06,266.21,43.1,17.3,7.0,Pause
MKT-01086,2026-01-24,Client_080,Santé,Landing page,TikTok Ads,469062.0,12231.0,2.61,1471.0,15108.48,2483539.01,1.24,10.27,164.38,89.2,11.9,9.95,Optimisation
MKT-01087,2026-01-28,Client_042,Immobilier,Content,TikTok Ads,862227.0,33060.0,3.83,1680.0,6535.4,4771393.05,0.2,3.89,730.08,79.2,10.4,9.99,Active
MKT-01088,2026-02-08,Client_047,Retail,SEO,TikTok Ads,648153.0,41384.0,6.39,1496.0,39455.25,4772992.79,0.95,26.37,120.97,78.1,1.6,1.98,Terminée
MKT-01089,2026-04-21,Client_026,Finance,Branding,SEO,305839.0,14757.0,4.83,523.0,2984.14,676752.85,0.2,5.71,226.78,43.9,18.7,8.22,Active
MKT-01090,2026-04-15,Client_055,Restaurant,App mobile,SEO,531125.0,25070.0,4.72,716.0,19715.14,1857172.17,0.79,,94.2,44.4,13.5,3.13,Active
MKT-01091,2026-01-05,Client_037,Finance,Branding,Emailing,234483.0,18706.0,7.98,1848.0,1639.97,1184991.34,0.09,0.89,722.57,90.2,3.8,11.03,Active
MKT-01092,2026-01-31,Client_089,Restaurant,Publicité,Meta Ads,695309.0,46354.0,6.67,4011.0,1858.06,13037929.09,0.04,0.46,7016.96,56.8,11.0,7.29,Active
MKT-01093,2026-06-13,Client_086,Retail,SEO,Emailing,186464.0,10650.0,5.71,1413.0,30959.75,2174020.5,2.91,21.91,70.22,47.0,20.3,6.81,Active
MKT-01094,2026-02-15,Client_020,Restaurant,Landing page,Meta Ads,320675.0,18476.0,5.76,2751.0,,5184857.87,0.43,2.86,658.32,45.4,13.4,6.23,Terminée
MKT-01095,2026-04-24,Client_045,Restaurant,App mobile,SEO,197762.0,9103.0,4.6,536.0,27498.89,621620.07,3.02,51.3,22.61,86.5,12.4,11.81,Optimisation
MKT-01096,2026-04-16,Client_031,Restaurant,Content,LinkedIn Ads,286586.0,23729.0,8.28,2400.0,32179.37,1570107.75,1.36,13.41,48.79,35.4,12.5,11.06,Optimisation
MKT-01097,2026-05-01,Client_021,Tourisme,Landing page,Influence,816033.0,37722.0,4.62,4277.0,39987.57,4263606.93,1.06,9.35,106.62,82.8,14.4,6.59,Optimisation
MKT-01098,2026-02-15,Client_078,Santé,Publicité,Meta Ads,657067.0,51279.0,7.8,2067.0,20692.74,4331733.98,0.4,10.01,209.34,77.4,18.3,3.26,Active
MKT-01099,2026-01-07,Client_059,Finance,Landing page,SEO,216102.0,2032.0,0.94,148.0,15615.76,516662.24,7.68,105.51,33.09,85.9,20.7,9.29,Pause
MKT-01100,2026-06-05,Client_027,Tourisme,Publicité,LinkedIn Ads,599279.0,30877.0,5.15,4485.0,33172.28,10553064.44,1.07,7.4,318.13,65.7,15.4,2.5,Pause
MKT-01101,2026-04-24,Client_077,Finance,Landing page,LinkedIn Ads,253787.0,12237.0,4.82,167.0,39890.16,480887.75,3.26,238.86,12.06,56.6,14.2,4.67,Optimisation
MKT-01102,2026-04-16,Client_015,Restaurant,Content,TikTok Ads,698916.0,6655.0,0.95,933.0,25679.75,388991.49,3.86,27.52,15.15,50.4,29.3,1.49,Optimisation
MKT-01103,2026-03-05,Client_022,Immobilier,SEO,SEO,719626.0,49619.0,6.9,5735.0,5082.15,8182948.32,0.1,0.89,1610.13,63.8,5.5,11.38,Pause
MKT-01104,2026-06-11,Client_057,Immobilier,App mobile,TikTok Ads,776159.0,60057.0,7.74,5113.0,6868.08,3629565.65,0.11,1.34,528.47,67.6,2.9,9.8,Active
MKT-01105,2026-06-13,Client_020,Immobilier,Branding,SEO,394979.0,22349.0,5.66,2886.0,24330.28,10373723.91,1.09,8.43,426.37,93.9,6.6,4.77,Active
MKT-01106,2026-02-10,Client_064,Santé,Content,LinkedIn Ads,753007.0,34403.0,4.57,2342.0,43653.78,8079953.17,1.27,18.64,185.09,87.3,9.9,2.85,Optimisation
MKT-01107,2026-03-24,Client_037,Restaurant,SEO,TikTok Ads,782747.0,17884.0,2.28,1115.0,30146.07,1158882.4,1.69,27.04,38.44,52.0,18.3,3.74,Optimisation
MKT-01108,2026-05-22,Client_079,Finance,Landing page,LinkedIn Ads,548047.0,25817.0,4.71,701.0,7663.32,604096.89,0.3,10.93,78.83,60.6,19.9,8.95,Optimisation
MKT-01109,2026-03-29,Client_005,Restaurant,Landing page,Meta Ads,601398.0,35862.0,5.96,2001.0,24159.1,1869022.25,0.67,12.07,77.36,79.5,25.3,9.75,Optimisation
MKT-01110,2026-01-31,Client_067,Santé,App mobile,TikTok Ads,220754.0,15719.0,7.12,1699.0,40327.39,5811154.37,2.57,23.74,144.1,70.2,14.3,9.04,Terminée
MKT-01111,2026-02-23,Client_068,Tourisme,SEO,Meta Ads,159354.0,870.0,0.55,46.0,30303.55,159307.0,34.83,658.77,5.26,61.9,17.9,7.61,Optimisation
MKT-01112,2026-05-08,Client_009,Tourisme,SEO,Meta Ads,570246.0,3042.0,0.53,329.0,29813.47,588521.0,9.8,90.62,19.74,60.6,22.9,8.55,Optimisation
MKT-01113,2026-01-29,Client_035,Finance,Publicité,TikTok Ads,24223.0,1232.0,5.09,85.0,10688.39,77818.77,8.68,125.75,7.28,77.0,8.3,4.89,Optimisation
MKT-01114,2026-02-23,Client_082,Education,Publicité,Google Ads,304154.0,22273.0,7.32,609.0,29378.71,238820.07,1.32,48.24,8.13,60.3,4.5,1.28,Optimisation
MKT-01115,2026-02-26,Client_011,Tourisme,Branding,Meta Ads,243950.0,2079.0,0.85,75.0,7356.43,150152.53,3.54,98.09,20.41,41.3,16.8,3.63,Optimisation
MKT-01116,2026-03-03,Client_021,Tourisme,App mobile,Emailing,384903.0,8590.0,2.23,114.0,27739.9,77883.34,3.23,243.33,2.81,94.5,26.8,7.49,Pause
MKT-01117,2026-06-10,Client_053,Santé,Publicité,SEO,422740.0,23319.0,5.52,1678.0,37785.02,6629902.76,1.62,22.52,175.46,88.0,21.4,4.36,Optimisation
MKT-01118,2026-02-19,Client_069,Santé,SEO,SEO,873805.0,13690.0,1.57,1430.0,37640.7,3898762.92,2.75,26.32,103.58,96.8,12.7,8.91,Optimisation
MKT-01119,2026-01-19,Client_066,Tourisme,SEO,Google Ads,241991.0,7082.0,2.93,994.0,7120.27,1282966.74,1.01,7.16,180.19,55.9,22.9,7.48,Terminée
MKT-01120,2026-03-05,Client_058,Restaurant,Landing page,Influence,364010.0,16645.0,4.57,458.0,34291.72,1342049.39,2.06,74.87,39.14,55.5,29.1,5.09,Active
MKT-01121,2026-01-24,Client_086,Restaurant,SEO,SEO,758792.0,25987.0,3.42,1240.0,44333.66,1385141.81,1.71,35.75,31.24,86.7,27.3,10.57,Optimisation
MKT-01122,2026-03-14,Client_041,Santé,Publicité,Google Ads,792364.0,56006.0,7.07,3228.0,31469.67,7726409.63,0.56,9.75,245.52,35.1,19.5,3.86,Active
MKT-01123,2026-04-16,Client_017,Restaurant,Content,Emailing,178509.0,1730.0,0.97,218.0,390.23,360178.31,0.23,1.79,922.99,97.4,10.3,2.49,Terminée
MKT-01124,2026-06-21,Client_009,Retail,Branding,SEO,616493.0,33346.0,5.41,3946.0,28668.95,15898536.89,0.86,7.27,554.56,66.5,22.6,4.81,Pause
MKT-01125,2026-05-11,Client_073,Santé,Landing page,TikTok Ads,888807.0,41585.0,4.68,3935.0,39939.78,6193174.21,0.96,10.15,155.06,96.5,18.5,8.57,Pause
MKT-01126,2026-02-14,Client_089,Finance,Content,TikTok Ads,267651.0,13214.0,4.94,2036.0,40833.85,3942758.43,3.09,20.06,96.56,70.1,24.2,11.69,Active
MKT-01127,2026-03-24,Client_027,Finance,Branding,LinkedIn Ads,897150.0,49292.0,5.49,1797.0,38608.26,3435402.24,0.78,21.48,88.98,75.4,13.0,4.22,Optimisation
MKT-01128,2026-02-06,Client_070,Restaurant,Content,Influence,477716.0,37698.0,7.89,5612.0,2932.34,13493013.54,0.08,0.52,4601.45,76.4,18.9,5.52,Optimisation
MKT-01129,2026-03-21,Client_054,Retail,App mobile,LinkedIn Ads,784589.0,16205.0,2.07,1904.0,10671.88,5292882.61,0.66,5.6,495.97,81.6,12.5,8.05,Terminée
MKT-01130,2026-03-03,Client_054,Immobilier,Landing page,Meta Ads,789064.0,46880.0,5.94,906.0,26586.6,823871.47,0.57,29.35,30.99,68.0,2.3,5.7,Terminée
MKT-01131,2026-03-20,Client_068,Education,SEO,LinkedIn Ads,505678.0,15755.0,3.12,1974.0,30301.53,5110049.76,1.92,15.35,168.64,93.7,7.7,7.88,Optimisation
MKT-01132,2026-05-11,Client_053,Education,Content,Meta Ads,796319.0,58306.0,7.32,1646.0,4354.91,2891244.27,0.07,2.65,663.9,70.2,13.9,9.2,Terminée
MKT-01133,2026-06-27,Client_028,Santé,Landing page,Emailing,212556.0,4499.0,2.12,335.0,21884.89,470954.79,4.86,65.33,21.52,70.6,10.8,10.17,Active
MKT-01134,2026-01-24,Client_034,Tourisme,SEO,Google Ads,,17779.0,4.86,1335.0,22313.57,376593.21,1.26,16.71,16.88,43.2,13.3,5.97,Active
MKT-01135,2026-02-12,Client_055,Education,Content,Emailing,55355.0,3838.0,6.93,102.0,19776.68,379626.41,5.15,193.89,19.2,96.8,19.7,4.52,Terminée
MKT-01136,2026-02-05,Client_081,Education,App mobile,Emailing,250052.0,3309.0,1.32,485.0,9605.63,1682717.67,2.9,19.81,175.18,55.8,10.2,5.98,Terminée
MKT-01137,2026-05-11,Client_015,Restaurant,SEO,LinkedIn Ads,723849.0,41909.0,5.79,5625.0,22110.81,6300100.57,0.53,3.93,284.93,76.3,19.6,2.79,Optimisation
MKT-01138,2026-04-21,Client_056,Santé,Content,Influence,761138.0,13119.0,1.72,1009.0,16729.37,4165393.4,1.28,16.58,248.99,36.7,10.5,1.41,Optimisation
MKT-01139,2026-06-14,Client_016,Immobilier,Publicité,SEO,555774.0,11478.0,2.07,1577.0,44974.28,5361587.8,3.92,28.52,119.21,60.8,27.0,4.73,Terminée
MKT-01140,2026-06-08,Client_056,Tourisme,SEO,SEO,871602.0,65330.0,7.5,8972.0,18099.74,2896849.98,0.28,2.02,160.05,93.6,21.2,3.17,Optimisation
MKT-01141,2026-03-28,Client_008,Finance,App mobile,LinkedIn Ads,618455.0,32209.0,5.21,2845.0,27982.04,7949341.58,0.87,9.84,284.09,37.2,29.9,9.58,Active
MKT-01142,2026-03-13,Client_050,Restaurant,Publicité,Meta Ads,665183.0,41140.0,6.18,415.0,724.54,936191.53,0.02,1.75,1292.12,89.9,2.9,9.42,Terminée
MKT-01143,2026-01-21,Client_041,Restaurant,App mobile,Google Ads,115775.0,8289.0,7.16,741.0,36276.11,941257.49,4.38,48.96,25.95,72.7,17.8,11.14,Optimisation
MKT-01144,2026-02-26,Client_071,Finance,Content,LinkedIn Ads,895524.0,28485.0,3.18,3904.0,10629.38,3129854.94,0.37,2.72,294.45,78.8,29.0,1.25,Terminée
MKT-01145,2026-06-18,Client_007,Immobilier,Branding,LinkedIn Ads,20770.0,873.0,4.2,17.0,27268.95,12439.04,31.24,1604.06,0.46,37.8,25.0,4.3,Terminée
MKT-01146,2026-05-22,Client_038,Tourisme,Landing page,Meta Ads,571445.0,2818.0,0.49,149.0,22432.69,621847.74,7.96,,27.72,66.3,5.5,11.38,Optimisation
MKT-01147,2026-04-02,Client_049,Finance,Publicité,Google Ads,401288.0,33384.0,8.32,609.0,8057.9,499019.18,0.24,13.23,61.93,41.8,18.3,0.7,Optimisation
MKT-01148,2026-03-20,Client_020,Education,App mobile,Emailing,131649.0,6668.0,5.07,704.0,3057.32,898156.1,0.46,4.34,293.77,62.3,28.4,4.74,Active
MKT-01149,2026-03-15,Client_069,Immobilier,Publicité,Emailing,853084.0,20175.0,2.37,2981.0,10571.98,9196205.9,0.52,3.55,869.87,77.1,20.9,1.65,Terminée
MKT-01150,2026-06-12,Client_029,Santé,App mobile,Meta Ads,671086.0,20894.0,3.11,1212.0,11227.63,4856994.93,0.54,9.26,432.59,43.4,15.1,8.28,Optimisation
MKT-01151,2026-01-23,Client_020,Tourisme,Branding,Influence,193342.0,5619.0,2.91,541.0,13501.74,2121057.63,2.4,24.96,157.1,89.5,25.5,10.49,Active
MKT-01152,2026-02-18,Client_084,Immobilier,SEO,LinkedIn Ads,779312.0,47800.0,6.13,3012.0,40075.46,7730058.87,0.84,13.31,192.89,45.3,14.0,1.54,Optimisation
MKT-01153,2026-05-08,Client_086,Retail,Landing page,Emailing,624264.0,27697.0,4.44,3062.0,28010.93,3035330.84,1.01,9.15,108.36,64.7,2.4,11.72,Active
MKT-01154,2026-01-10,Client_055,Santé,Landing page,Emailing,853246.0,12845.0,1.51,1412.0,33355.85,3051983.34,2.6,23.62,91.5,77.5,19.4,6.04,Active
MKT-01155,2026-05-31,Client_037,Immobilier,Landing page,TikTok Ads,84543.0,1619.0,1.92,218.0,19306.93,593639.96,11.93,88.56,30.75,88.6,27.6,11.86,Active
MKT-01156,2026-06-25,Client_034,Education,SEO,SEO,25448.0,599.0,2.36,60.0,24259.93,246499.04,40.5,404.33,10.16,87.0,23.5,4.5,Optimisation
MKT-01157,2026-03-30,Client_004,Finance,App mobile,Meta Ads,545422.0,3539.0,0.65,372.0,9615.84,1359108.08,2.72,25.85,141.34,73.0,18.2,10.92,Pause
MKT-01158,2026-04-22,Client_035,Tourisme,Publicité,SEO,355248.0,14063.0,3.96,221.0,39239.75,574091.33,2.79,177.56,14.63,49.5,12.5,11.51,Active
MKT-01159,2026-02-03,Client_040,Education,Publicité,Influence,628873.0,39673.0,6.31,2323.0,7220.63,2187069.76,0.18,3.11,302.89,81.3,11.4,9.12,Active
MKT-01160,2026-04-24,Client_068,Tourisme,Landing page,TikTok Ads,225533.0,4707.0,2.09,270.0,20180.77,628673.8,4.29,74.74,31.15,91.6,9.4,1.65,Pause
MKT-01161,2026-05-28,Client_007,Retail,SEO,SEO,15905.0,,3.71,57.0,32987.56,50993.22,56.01,578.73,1.55,47.5,28.1,10.83,Terminée
MKT-01162,2026-06-15,Client_074,Finance,App mobile,Google Ads,309456.0,20397.0,6.59,858.0,25944.33,521904.87,1.27,30.24,20.12,72.5,20.3,9.59,Optimisation
MKT-01163,2026-01-25,Client_057,Retail,Branding,LinkedIn Ads,515166.0,21346.0,4.14,3327.0,27151.68,1079506.0,1.27,8.16,39.76,74.1,20.9,10.43,Terminée
MKT-01164,2026-03-21,Client_040,Santé,Content,Emailing,531858.0,4136.0,0.78,215.0,37860.74,242918.3,9.15,176.1,6.42,77.4,21.5,3.45,Active
MKT-01165,2026-04-23,Client_085,Restaurant,Landing page,LinkedIn Ads,721068.0,29803.0,4.13,1650.0,38163.97,5821511.46,1.28,23.13,152.54,69.0,26.3,7.36,Active
MKT-01166,2026-01-15,Client_034,Tourisme,Landing page,Influence,149538.0,7082.0,4.74,913.0,36381.21,288981.11,5.14,39.85,7.94,53.4,1.6,2.75,Active
MKT-01167,2026-03-17,Client_024,Tourisme,Branding,Emailing,199840.0,14179.0,7.1,417.0,10468.44,863304.89,0.74,25.1,82.47,47.4,13.6,11.85,Terminée
MKT-01168,2026-01-22,Client_037,Retail,Landing page,TikTok Ads,851854.0,16725.0,1.96,1301.0,2128.12,1938857.26,0.13,1.64,911.06,91.5,4.0,10.87,Pause
MKT-01169,2026-05-26,Client_071,Retail,Publicité,SEO,646180.0,15056.0,2.33,1965.0,37889.56,3525523.23,2.52,19.28,93.05,88.0,5.8,2.31,Terminée
MKT-01170,2026-04-13,Client_084,Restaurant,Content,Meta Ads,434448.0,15816.0,3.64,996.0,3197.34,1052976.61,0.2,3.21,329.33,73.9,25.1,8.77,Active
MKT-01171,2026-04-07,Client_053,Restaurant,Landing page,Google Ads,870204.0,49622.0,5.7,2254.0,14931.47,6907002.78,0.3,6.62,462.58,49.0,21.9,9.57,Active
MKT-01172,2026-03-26,Client_030,Tourisme,SEO,SEO,46482.0,3702.0,7.97,512.0,16903.6,859479.04,4.57,33.01,50.85,95.9,10.6,1.37,Active
MKT-01173,2026-04-08,Client_030,Finance,Landing page,TikTok Ads,638065.0,53066.0,8.32,6893.0,38539.98,16552474.01,0.73,5.59,429.49,39.3,15.7,10.54,Pause
MKT-01174,2026-03-27,Client_035,Tourisme,Publicité,Emailing,78843.0,5317.0,6.75,767.0,42554.9,2874903.25,8.0,55.48,67.56,70.6,6.2,8.14,Optimisation
MKT-01175,2026-03-17,Client_051,Immobilier,Branding,Emailing,350907.0,26073.0,7.43,3484.0,25894.61,8855747.0,0.99,7.43,341.99,91.5,25.0,10.04,Optimisation
MKT-01176,2026-04-14,Client_047,Education,SEO,LinkedIn Ads,478344.0,19981.0,4.18,1980.0,32907.65,1859801.58,1.65,16.62,56.52,51.8,13.9,8.08,Pause
MKT-01177,2026-01-11,Client_089,Tourisme,Landing page,Influence,48375.0,410.0,0.85,59.0,12031.1,123065.55,29.34,203.92,10.23,59.8,15.6,6.64,Active
MKT-01178,2026-01-04,Client_084,Retail,App mobile,SEO,361084.0,5748.0,1.59,146.0,24544.54,164854.37,4.27,168.11,6.72,40.3,6.5,6.34,Pause
MKT-01179,2026-05-15,Client_084,Restaurant,Content,TikTok Ads,842911.0,27744.0,3.29,3265.0,40556.56,5083901.88,1.46,12.42,125.35,81.0,8.0,11.79,Optimisation
MKT-01180,2026-06-20,Client_008,Restaurant,SEO,Influence,611221.0,47478.0,7.77,5705.0,7902.88,17674232.32,0.17,1.39,2236.43,39.0,22.0,8.77,Optimisation
MKT-01181,2026-05-23,Client_031,Finance,App mobile,Google Ads,796431.0,37146.0,4.66,4524.0,29629.37,5728184.0,0.8,6.55,193.33,96.4,20.2,5.44,Optimisation
MKT-01182,2026-01-11,Client_004,Education,App mobile,Meta Ads,536478.0,19368.0,3.61,2056.0,22439.05,7546256.42,1.16,10.91,336.3,90.6,19.8,11.01,Active
MKT-01183,2026-04-09,Client_034,Restaurant,Publicité,TikTok Ads,409266.0,,7.87,4383.0,11784.87,12043997.04,0.37,2.69,1021.99,58.1,18.9,1.69,Optimisation
MKT-01184,2026-02-10,Client_028,Restaurant,Landing page,Meta Ads,162146.0,12196.0,7.52,1652.0,20004.99,6885005.53,1.64,12.11,344.16,95.5,7.1,0.63,Terminée
MKT-01185,2026-04-28,Client_049,Education,Content,TikTok Ads,802060.0,23971.0,2.99,1059.0,37481.01,3206484.47,1.56,35.39,85.55,37.0,4.4,2.02,Optimisation
MKT-01186,2026-04-17,Client_011,Immobilier,Branding,Emailing,688006.0,9773.0,1.42,1382.0,43501.46,439321.26,4.45,31.48,10.1,36.0,26.6,10.46,Active
MKT-01187,2026-03-14,Client_058,Immobilier,Content,Google Ads,859427.0,30169.0,3.51,658.0,27330.64,863620.79,0.91,41.54,31.6,42.7,11.5,6.94,Terminée
MKT-01188,2026-02-06,Client_042,Tourisme,SEO,Meta Ads,544249.0,23145.0,4.25,852.0,32186.91,673832.67,1.39,37.78,20.93,81.6,21.8,4.2,Active
MKT-01189,2026-03-18,Client_025,Retail,App mobile,Emailing,641578.0,37720.0,5.88,4472.0,9022.49,11619437.55,0.24,2.02,1287.83,92.3,6.6,9.82,Active
MKT-01190,2026-01-14,Client_022,Santé,Landing page,SEO,310989.0,11446.0,3.68,1660.0,20581.1,852002.85,1.8,12.4,41.4,37.6,23.9,10.66,Pause
MKT-01191,2026-01-21,Client_027,Retail,Content,TikTok Ads,35463.0,1203.0,3.39,48.0,41197.72,23240.76,34.25,858.29,0.56,43.3,3.5,2.31,Optimisation
MKT-01192,2026-01-09,Client_007,Finance,SEO,Google Ads,289047.0,10105.0,3.5,142.0,10576.79,349146.85,1.05,74.48,33.01,39.8,5.4,6.29,Active
MKT-01193,2026-01-01,Client_084,Education,App mobile,Influence,215803.0,17836.0,8.27,1954.0,43817.3,608238.49,2.46,22.42,13.88,56.3,21.3,8.94,Active
MKT-01194,2026-03-16,Client_056,Education,Landing page,Google Ads,733029.0,25770.0,3.52,3085.0,30699.07,4454978.13,1.19,9.95,145.12,58.9,4.2,9.32,Active
MKT-01195,2026-03-13,Client_009,Education,Branding,TikTok Ads,788747.0,,2.4,2880.0,37863.99,876991.9,2.0,13.15,23.16,36.2,13.1,6.37,Active
MKT-01196,2026-03-21,Client_019,Restaurant,Publicité,TikTok Ads,39548.0,2014.0,5.09,189.0,38021.33,58489.44,18.88,201.17,1.54,54.4,7.8,7.74,Pause
MKT-01197,2026-04-02,Client_001,Retail,SEO,Meta Ads,690847.0,15198.0,2.2,1430.0,2756.46,1613662.01,0.18,1.93,585.41,35.2,21.1,8.92,Active
MKT-01198,2026-04-21,Client_018,Tourisme,Landing page,Influence,391559.0,25246.0,6.45,3984.0,26738.89,15149172.82,1.06,6.71,566.56,78.2,11.9,2.16,Terminée
MKT-01199,2026-04-19,Client_011,Education,Landing page,Meta Ads,342346.0,6194.0,1.81,805.0,37972.63,1569699.22,6.13,47.17,41.34,46.7,14.7,9.36,Active
MKT-01200,2026-04-02,Client_011,Immobilier,SEO,Influence,882316.0,5637.0,0.64,544.0,13598.58,627168.2,2.41,25.0,46.12,48.0,23.9,0.77,Active
MKT-01201,2026-06-19,Client_035,Retail,Publicité,Meta Ads,844356.0,43679.0,5.17,2420.0,6272.33,7237416.07,0.14,2.59,1153.86,64.5,13.7,1.48,Optimisation
MKT-01202,2026-04-08,Client_059,Restaurant,Publicité,TikTok Ads,490252.0,40362.0,8.23,1621.0,37679.09,5227141.55,0.93,23.24,138.73,71.0,20.7,4.4,Pause
MKT-01203,2026-04-22,Client_071,Immobilier,Content,Emailing,810312.0,7971.0,0.98,127.0,10596.07,337461.77,1.33,83.43,31.85,69.3,18.9,8.25,Terminée
MKT-01204,2026-04-22,Client_060,Immobilier,Landing page,Meta Ads,622667.0,13171.0,2.12,423.0,33980.99,1595613.38,2.58,80.33,46.96,96.9,5.1,6.33,Pause
MKT-01205,2026-04-12,Client_084,Finance,SEO,Emailing,649629.0,27267.0,4.2,3800.0,36637.84,5175268.07,1.34,9.64,141.25,93.8,3.6,9.34,Pause
MKT-01206,2026-01-06,Client_079,Santé,Branding,Emailing,799212.0,53730.0,6.72,4490.0,35630.39,9015166.69,0.66,7.94,253.02,41.1,25.2,4.04,Pause
MKT-01207,2026-01-04,Client_067,Finance,Publicité,LinkedIn Ads,783699.0,53216.0,6.79,6351.0,32117.65,24233967.23,0.6,5.06,754.54,74.9,6.5,5.31,Active
MKT-01208,2026-01-12,Client_010,Finance,Branding,LinkedIn Ads,354078.0,9937.0,2.81,921.0,38892.28,2606079.48,3.91,42.23,67.01,88.1,21.8,3.01,Active
MKT-01209,2026-03-14,Client_006,Tourisme,Content,Google Ads,55271.0,2019.0,3.65,229.0,19926.91,333004.21,9.87,87.02,16.71,54.0,18.1,5.88,Pause
MKT-01210,2026-06-19,Client_056,Retail,Publicité,TikTok Ads,727441.0,33082.0,4.55,1513.0,8497.12,3974748.79,0.26,5.62,467.78,89.1,28.7,10.25,Terminée
MKT-01211,2026-04-14,Client_053,Retail,Content,LinkedIn Ads,276622.0,8951.0,3.24,807.0,15783.06,1157851.11,1.76,19.56,73.36,89.7,14.1,4.79,Pause
MKT-01212,2026-04-18,Client_057,Finance,Publicité,Influence,748854.0,11118.0,1.48,1562.0,42673.89,5322692.76,3.84,27.32,124.73,43.4,17.2,11.8,Active
MKT-01213,2026-01-02,Client_003,Finance,App mobile,TikTok Ads,342284.0,18711.0,5.47,2420.0,44840.51,9034726.89,2.4,18.53,201.49,85.3,29.1,4.15,Terminée
MKT-01214,2026-05-31,Client_040,Finance,Branding,LinkedIn Ads,31034.0,2565.0,8.27,263.0,31969.64,505244.8,12.46,121.56,15.8,92.4,29.5,1.34,Active
MKT-01215,2026-03-08,Client_038,Education,Publicité,Influence,333890.0,5074.0,1.52,316.0,38465.84,1302576.7,7.58,121.73,33.86,42.8,6.8,11.85,Optimisation
MKT-01216,2026-02-23,Client_061,Restaurant,Publicité,Meta Ads,393312.0,6934.0,1.76,1041.0,26104.89,1161977.07,3.76,25.08,44.51,89.9,15.9,7.02,Terminée
MKT-01217,2026-01-03,Client_060,Finance,Content,Emailing,318932.0,11265.0,3.53,1246.0,11729.01,2170717.91,1.04,9.41,185.07,90.9,22.8,4.2,Terminée
MKT-01218,2026-05-23,Client_084,Retail,Branding,Google Ads,297536.0,11868.0,3.99,713.0,11708.45,2434720.17,0.99,16.42,207.95,61.3,16.2,7.26,Terminée
MKT-01219,2026-03-29,Client_033,Retail,Branding,Google Ads,482739.0,10850.0,,797.0,34944.51,981072.11,3.22,43.85,28.08,69.5,1.4,8.48,Terminée
MKT-01220,2026-06-26,Client_010,Retail,Content,Google Ads,563164.0,2520.0,0.45,222.0,16739.48,921766.44,6.64,75.4,55.07,65.0,5.3,11.57,Active
MKT-01221,2026-02-24,Client_068,Retail,Landing page,SEO,8459.0,410.0,4.86,31.0,22719.57,49287.19,55.41,732.89,2.17,73.9,26.0,2.11,Terminée
MKT-01222,2026-01-25,Client_021,Immobilier,Publicité,Google Ads,62527.0,607.0,0.97,10.0,22451.85,29881.74,36.99,2245.18,1.33,42.5,17.0,7.98,Pause
